Rk	Team	Conf	W-L	AdjEM	AdjO	AdjD	AdjT	Luck	AdjEM	OppO	OppD	AdjEM
51	Mississippi 1	SEC	16-12	+14.67	106.1	109	91.4	25	64.9	318	-.063	301	+10.75	78	107.9	75	97.2	81	-6.82	302
52	Virginia Tech 10	ACC	15-7	+14.44	109.7	59	95.3	53	65.7	298	+.043	82	+9.69	85	107.9	72	98.2	106	+0.63	207
53	Saint Louis 1	A10	14-7	+14.37	110.4	50	96.0	65	68.0	184	-.037	263	+5.58	121	104.7	133	99.1	116	-1.43	244
54	Seton Hall	BE	14-13	+14.36	110.3	51	95.9	63	66.5	264	-.027	245	+14.43	40	109.7	41	95.3	40	+11.86	44
55	Drake 11	MVC	26-5	+14.27	112.5	33	98.2	101	66.3	271	+.102	17	+3.98	137	104.1	155	100.1	137	-8.21	309
56	SMU 3	Amer	11-6	+14.07	110.8	47	96.8	76	68.8	141	-.012	210	+8.72	95	105.0	127	96.2	64	-8.32	310
57	Stanford	P12	14-13	+13.78	106.0	110	92.2	28	69.2	120	+.022	126	+16.46	18	111.2	17	94.7	25	+9.76	67
58	UC Santa Barbara 12	BW	22-5	+13.63	109.9	56	96.2	69	65.6	301	+.030	108	+1.80	168	102.8	187	101.0	145	+4.03	151
59	Louisville	ACC	13-7	+13.54	107.7	92	94.2	44	65.7	300	+.118	9	+13.29	53	109.9	39	96.6	69	+7.71	95
60	Auburn	SEC	13-14	+13.20	111.6	38	98.4	103	71.0	54	-.044	275	+14.54	37	109.3	53	94.7	24	+6.37	109
61	Boise St. 2	MWC	19-9	+13.13	109.1	69	96.0	64	69.1	128	-.026	242	+6.12	115	105.4	114	99.3	121	+15.51	20
62	Minnesota	B10	14-15	+12.97	108.4	76	95.4	56	69.9	88	+.011	147	+17.03	14	111.4	12	94.4	18	+0.16	214
63	Georgetown 12	BE	13-13	+12.91	107.9	87	95.0	49	69.7	101	+.008	154	+14.96	32	110.6	27	95.6	48	+4.64	142
64	Michigan St. 11	B10	15-13	+12.90	107.1	98	94.2	45	68.3	164	+.090	22	+17.72	10	112.5	2	94.8	26	-1.03	234
65	Richmond 2	A10	14-9	+12.78	110.9	46	98.1	99	68.2	169	-.061	298	+9.22	89	107.2	83	97.9	98	+10.89	54
66	Xavier	BE	13-8	+12.73	110.6	48	97.9	94	67.9	186	+.003	165	+10.29	82	107.9	74	97.6	92	+2.03	190
67	Mississippi St. 4	SEC	18-15	+12.37	107.7	93	95.3	54	65.8	296	-.011	207	+12.31	66	107.5	81	95.2	36	-1.44	245
68	Wichita St. 11	Amer	16-6	+12.30	109.5	61	97.2	84	67.0	234	+.089	23	+10.47	81	106.4	96	96.0	57	+13.71	30
69	St. John's	BE	16-11	+12.26	111.2	42	98.9	112	73.4	10	+.014	144	+11.04	74	107.6	79	96.6	68	-2.94	259
70	Davidson 2	A10	13-9	+12.11	113.9	20	101.8	164	62.5	353	-.074	316	+6.91	106	104.7	137	97.8	95	+1.16	201
71	N.C. State 3	ACC	14-11	+12.02	109.4	63	97.4	87	67.8	193	-.011	209	+10.91	75	109.1	56	98.2	105	-6.18	299
72	North Texas 13	CUSA	18-10	+11.76	106.7	101	95.0	48	62.7	350	-.018	222	+6.35	109	105.0	126	98.6	111	+6.16	113
73	Wright St.	Horz	18-6	+11.73	108.3	80	96.6	73	71.1	52	-.078	321	-3.35	251	102.7	190	106.0	336	+5.39	130
74	Toledo 3	MAC	21-9	+11.71	114.3	19	102.6	182	68.7	143	-.024	236	+3.03	150	104.8	130	101.7	172	+5.90	118
75	Saint Mary's 2	WCC	14-10	+11.68	101.8	178	90.2	13	62.9	348	+.037	92	+10.85	76	108.8	62	98.0	100	+2.91	168
76	Colorado St. 1	MWC	20-8	+11.52	108.1	83	96.6	72	69.0	133	+.045	81	+5.44	122	104.3	149	98.9	114	+2.76	172
77	Buffalo 4	MAC	16-9	+11.30	107.4	95	96.1	67	73.1	16	-.098	339	+3.27	145	105.6	111	102.3	192	+2.40	182
78	Washington St.	P12	14-13	+11.10	102.4	167	91.3	24	67.6	207	-.010	203	+12.08	68	108.9	61	96.8	75	-8.58	312
79	Northwestern	B10	9-15	+10.97	104.3	132	93.4	37	68.4	160	-.091	331	+19.18	2	112.9	1	93.7	4	-18.34	328
80	Providence	BE	13-13	+10.70	107.3	96	96.6	74	66.3	270	+.001	170	+13.51	49	109.4	50	95.9	54	+7.01	103
81	Ohio 13	MAC	17-8	+10.47	111.4	40	100.9	145	69.2	123	+.031	104	+5.23	126	106.1	99	100.9	142	+1.20	200
82	Louisiana Tech 4	CUSA	24-8	+10.46	104.2	133	93.7	39	69.4	112	+.055	62	+3.02	151	103.2	175	100.2	138	-8.57	311
83	Marquette	BE	13-14	+10.40	107.5	94	97.1	83	67.4	216	-.007	199	+14.12	44	109.7	42	95.6	46	+7.66	96
84	Abilene Christian 14	Slnd	24-5	+10.11	101.7	184	91.6	26	69.3	115	+.009	150	-5.43	298	99.4	287	104.8	300	+4.93	137
85	Notre Dame	ACC	11-15	+10.03	113.8	21	103.7	203	67.2	227	-.029	248	+14.31	42	110.7	24	96.4	65	+13.83	28
86	Arizona St.	P12	11-14	+9.85	108.4	75	98.5	106	72.5	21	+.026	116	+16.04	22	110.9	20	94.9	30	+9.16	73
87	Dayton 4	A10	14-10	+9.69	108.3	77	98.6	109	65.5	305	+.006	160	+8.46	99	105.1	123	96.7	72	+4.29	148
88	Missouri St.	MVC	17-7	+9.32	107.8	90	98.5	104	69.1	127	+.039	87	+3.85	140	104.0	162	100.1	136	-12.01	320
89	Colgate 14	Pat	14-2	+9.25	110.3	53	101.0	148	72.2	26	+.048	74	-5.80	305	99.6	282	105.4	316	-99.00	331
90	Pepperdine	WCC	15-12	+9.04	108.3	79	99.3	120	71.4	47	+.002	169	+9.52	86	107.1	84	97.6	90	+9.71	68
91	Nevada	MWC	16-10	+8.98	108.8	72	99.9	125	69.8	95	-.012	213	+6.26	113	104.7	132	98.5	108	+7.37	98
92	Marshall	CUSA	15-7	+8.89	109.2	67	100.3	133	72.6	20	-.068	312	+1.45	172	102.9	184	101.4	157	+0.58	209
93	San Francisco	WCC	11-14	+8.86	106.9	100	98.0	96	67.7	197	-.104	342	+8.22	101	106.8	89	98.5	110	+5.87	120
94	Loyola Marymount	WCC	13-9	+8.80	107.8	89	99.0	114	66.0	284	+.033	99	+8.41	100	105.6	108	97.2	84	+6.76	105
95	Georgia	SEC	14-12	+8.69	107.9	86	99.2	118	73.2	13	+.048	75	+12.37	64	107.9	76	95.5	45	-6.05	297
96	Furman	SC	16-9	+8.64	109.8	57	101.1	151	67.7	200	-.086	324	+2.56	160	104.3	151	101.8	173	+2.70	173
97	Pittsburgh	ACC	10-12	+8.64	108.2	81	99.5	122	68.3	165	-.068	309	+10.58	80	108.3	68	97.7	94	-4.78	281
98	Liberty 13	ASun	23-6	+8.60	109.8	58	101.2	153	63.1	347	-.023	231	-4.82	287	99.5	283	104.3	272	+1.58	195
99	Western Kentucky 3	CUSA	21-8	+8.57	106.6	102	98.0	97	67.4	219	+.083	27	+4.32	133	103.6	166	99.3	120	+10.37	61
100	UCF	Amer	11-12	+8.54	106.5	103	97.9	95	67.2	225	+.053	64	+12.76	60	107.1	85	94.3	16	+24.70	1
101	Winthrop 12	BSth	23-2	+8.48	105.0	124	96.5	71	73.1	14	+.036	96	-5.62	302	99.6	281	105.2	311	+4.18	149
102	UAB	CUSA	22-7	+8.44	103.5	153	95.0	50	67.0	238	+.005	162	-1.59	216	100.1	265	101.7	168	-12.09	321
103	Grand Canyon 15	WAC	17-7	+8.32	105.4	121	97.1	81	64.9	319	-.061	299	-1.44	211	102.0	211	103.5	238	+2.54	177
104	Vanderbilt	SEC	9-16	+8.25	108.9	71	100.6	136	68.6	147	-.128	352	+12.70	62	107.9	73	95.2	37	-3.13	260
105	Eastern Washington 14	BSky	16-8	+8.19	109.5	62	101.3	156	72.2	27	-.085	323	-0.43	195	102.0	212	102.4	195	+21.28	5
106	UC Riverside	BW	14-8	+8.03	103.6	147	95.6	58	66.7	254	-.066	305	+0.84	182	102.6	192	101.8	174	+0.78	204
107	UC Irvine	BW	18-9	+7.88	101.3	192	93.4	38	67.4	222	+.031	103	+3.13	147	103.6	167	100.5	141	+6.68	107
108	UNC Greensboro 13	SC	21-9	+7.79	103.6	146	95.8	62	68.0	183	+.003	166	+1.48	171	103.8	163	102.3	190	-2.78	257
109	Nebraska	B10	7-20	+7.76	101.8	179	94.1	40	71.8	35	-.128	351	+18.30	4	112.4	4	94.1	12	+5.60	126
110	Belmont	OVC	26-4	+7.43	109.4	64	102.0	170	70.7	64	+.050	69	-5.84	307	98.9	298	104.8	299	-5.87	296
111	Rhode Island	A10	10-15	+7.21	104.7	127	97.5	89	69.0	134	-.109	344	+9.40	87	106.6	90	97.2	85	+11.37	51
112	Akron	MAC	15-8	+7.14	108.6	73	101.5	159	68.5	153	-.001	183	+4.26	134	105.8	104	101.5	159	+20.90	7
113	South Dakota St.	Sum	16-7	+6.85	111.5	39	104.6	222	70.9	59	+.008	153	+1.43	173	103.6	165	102.2	184	+8.01	92
114	California	P12	9-20	+6.43	105.5	119	99.0	115	64.7	322	-.067	308	+15.58	26	110.7	23	95.1	32	+3.18	166
115	Kent St.	MAC	15-8	+6.34	105.8	113	99.5	121	69.8	98	+.023	123	+3.94	138	106.5	94	102.6	202	+8.03	90
116	Cincinnati	Amer	12-11	+6.06	103.6	148	97.5	90	70.7	66	+.115	11	+11.11	73	107.3	82	96.2	63	+9.57	70
117	Pacific	WCC	9-9	+5.48	103.5	150	98.1	98	67.0	237	+.021	130	+9.97	84	107.6	80	97.6	89	+5.11	134
118	Massachusetts	A10	8-7	+5.40	105.4	120	100.0	128	71.6	41	-.057	297	+3.71	141	103.1	180	99.3	122	+0.22	212
119	Indiana St.	MVC	15-10	+5.35	102.6	166	97.3	85	66.9	244	+.079	31	+6.51	108	105.7	107	99.2	118	+8.52	83
120	Butler	BE	10-15	+5.34	102.7	164	97.4	86	64.6	326	+.069	45	+14.50	39	109.9	38	95.4	42	-0.56	227
121	Tulsa	Amer	11-12	+5.09	102.6	165	97.5	91	65.6	303	-.024	235	+8.99	93	105.6	109	96.7	70	-3.27	261
122	Weber St.	BSky	17-6	+4.98	107.7	91	102.7	185	71.9	33	-.028	246	-3.07	246	101.0	240	104.0	264	+6.57	108
123	Yale	Ivy	0-0	+4.98	107.1	99	102.1	172	67.9	185	+.000	173	-99.00	348	0.0	348	200.0	348	-99.00	331
124	South Carolina	SEC	6-15	+4.96	103.9	139	98.9	113	74.6	3	-.055	293	+15.42	29	109.7	44	94.2	14	+9.09	74
125	Oral Roberts 15	Sum	18-11	+4.83	109.3	66	104.4	219	71.4	46	+.023	125	+4.09	135	105.2	120	101.1	149	+22.06	4
126	Duquesne	A10	9-9	+4.74	101.7	183	97.0	80	69.0	135	+.007	159	+6.63	107	105.0	124	98.4	107	+2.39	183
127	Wofford	SC	15-9	+4.39	106.4	106	102.0	171	65.9	291	+.025	119	+3.38	144	105.0	125	101.6	165	+6.31	110
128	East Tennessee St.	SC	13-12	+3.99	103.2	159	99.2	117	65.4	311	-.063	302	+3.87	139	104.9	128	101.0	147	+4.67	140
129	Washington	P12	5-21	+3.65	104.0	135	100.4	134	71.0	53	-.061	300	+17.97	8	112.0	8	94.0	11	+11.85	45
130	Bowling Green	MAC	14-12	+3.62	105.5	116	101.9	168	69.8	96	-.037	260	+3.46	143	105.5	113	102.0	178	+1.52	197
131	Mercer	SC	18-11	+3.43	106.2	108	102.8	186	67.7	196	-.002	184	+2.05	165	104.1	156	102.0	179	+1.56	196
132	Cal St. Bakersfield	BW	15-11	+3.28	104.6	129	101.4	158	63.6	344	-.024	232	+1.53	170	102.7	188	101.2	153	+3.80	159
133	Vermont	AE	10-5	+3.22	105.5	118	102.2	177	66.4	267	-.069	313	-7.92	332	96.4	337	104.3	274	-99.00	331
134	Morehead St. 14	OVC	23-8	+3.19	100.6	205	97.4	88	65.2	314	+.146	4	-1.10	204	102.1	209	103.2	228	+16.21	16
135	Southern Utah	BSky	20-4	+3.13	108.5	74	105.4	240	69.9	92	+.082	28	-3.56	255	100.9	243	104.5	282	-0.64	228
136	UTEP	CUSA	12-12	+3.09	103.3	156	100.2	131	67.8	191	-.065	304	+5.18	127	104.0	160	98.8	113	+20.55	8
137	Texas A&M	SEC	8-10	+3.05	101.9	175	98.9	111	64.3	334	+.018	135	+9.10	91	107.0	86	97.9	97	-5.63	293
138	Miami FL	ACC	10-17	+3.01	102.1	172	99.1	116	67.8	190	+.019	132	+11.91	70	109.2	55	97.3	86	-7.27	304
139	North Dakota St.	Sum	15-12	+2.84	103.7	144	100.9	143	64.6	327	-.033	254	+1.30	176	104.4	148	103.1	222	+10.84	55
140	TCU	B12	12-14	+2.81	104.7	128	101.9	166	66.6	258	+.089	24	+11.88	71	107.9	77	96.0	59	+0.60	208
141	DePaul	BE	5-14	+2.80	97.6	257	94.8	47	70.6	72	-.048	280	+13.30	52	109.0	59	95.7	52	-8.60	313
142	George Mason	A10	13-9	+2.73	101.1	195	98.4	102	68.1	176	+.046	77	+3.26	146	104.5	144	101.2	154	-4.89	284
143	Temple	Amer	5-11	+2.70	101.5	189	98.8	110	68.6	148	-.092	332	+8.84	94	105.8	102	97.0	79	-13.51	324
144	Tulane	Amer	10-13	+1.95	99.8	225	97.8	93	67.4	221	+.013	145	+7.32	102	104.4	145	97.1	80	-14.54	325
145	Santa Clara	WCC	12-8	+1.94	100.4	208	98.5	105	70.4	81	+.147	3	+5.78	119	104.5	143	98.7	112	+0.73	205
146	Bradley	MVC	12-16	+1.87	103.5	149	101.7	162	65.9	288	-.086	325	+5.85	118	105.5	112	99.7	129	+6.06	114
147	Kansas St.	B12	9-20	+1.47	99.6	226	98.1	100	65.5	308	+.026	117	+14.05	45	109.9	37	95.9	55	-1.47	247
148	Boston College	ACC	4-16	+1.47	105.1	123	103.6	200	70.9	58	-.097	337	+13.86	46	110.5	28	96.7	71	+12.89	38
149	Ball St.	MAC	10-13	+1.44	103.4	154	101.9	167	70.7	67	-.049	283	+4.48	130	106.1	100	101.6	162	+3.81	158
150	New Mexico St.	WAC	12-8	+1.40	104.1	134	102.7	184	64.6	325	-.066	306	-2.44	231	100.5	252	103.0	218	-3.53	267
151	Stephen F. Austin	Slnd	16-5	+1.29	103.5	152	102.2	174	69.7	102	+.047	76	-7.61	329	98.1	319	105.7	325	-2.05	250
152	Old Dominion	CUSA	15-8	+1.20	101.0	196	99.9	126	67.4	217	+.140	5	+2.72	157	102.8	185	100.1	135	+5.55	128
153	VMI	SC	13-12	+1.09	107.8	88	106.7	269	69.9	89	-.048	279	+2.95	153	104.6	140	101.7	169	+5.01	136
154	Georgia St.	SB	16-6	+0.86	105.7	115	104.8	226	70.5	78	+.076	35	-1.79	217	101.2	230	103.0	219	+4.62	144
155	East Carolina	Amer	8-11	+0.74	99.3	232	98.6	107	67.9	187	-.016	218	+6.22	114	104.7	135	98.5	109	-6.89	303
156	Chattanooga	SC	18-8	+0.71	103.0	161	102.3	178	66.4	269	+.102	16	+0.68	185	103.3	174	102.6	208	-3.51	266
157	Miami OH	MAC	12-11	+0.70	106.0	111	105.3	234	65.8	293	+.002	168	+2.88	154	104.8	129	101.9	175	-0.46	222
158	Drexel 16	CAA	12-8	+0.67	106.5	104	105.8	248	63.9	340	+.007	158	-2.28	227	101.2	229	103.5	241	-5.75	295
159	South Dakota	Sum	14-11	+0.64	107.3	97	106.6	267	68.9	136	-.015	216	+0.22	191	103.3	173	103.1	226	+10.69	57
160	UTSA	CUSA	15-11	+0.57	106.5	105	105.9	252	71.8	37	+.021	129	+3.10	148	102.6	191	99.5	127	+5.87	119
161	Detroit	Horz	12-10	+0.51	109.3	65	108.8	299	67.1	230	-.051	287	-1.93	221	103.6	169	105.5	322	+8.53	82
162	Jacksonville St.	OVC	18-9	+0.44	104.9	125	104.5	220	65.8	292	+.017	139	-2.68	239	101.1	235	103.8	255	+4.66	141
163	Northern Iowa	MVC	10-15	+0.34	103.3	155	103.0	190	68.8	139	-.022	229	+7.13	104	105.2	121	98.0	101	+14.82	25
164	Wyoming	MWC	14-11	+0.17	109.1	68	109.0	301	69.0	129	+.046	78	+1.30	175	102.4	197	101.1	151	-11.70	318
165	Princeton	Ivy	0-0	+0.03	104.0	138	103.9	209	66.6	257	+.000	173	-99.00	348	0.0	348	200.0	348	-99.00	331
166	Navy	Pat	15-3	+0.02	103.7	145	103.7	201	65.9	286	+.179	2	-5.28	294	98.2	316	103.5	240	+7.37	99
167	Bellarmine	ASun	14-8	-0.02	108.3	78	108.3	293	65.1	315	-.015	217	-3.95	268	100.1	266	104.0	263	+7.14	102
168	Northeastern	CAA	10-9	-0.10	98.5	242	98.6	108	67.0	236	+.056	58	+3.03	149	105.2	119	102.2	183	+15.12	24
169	Cleveland St. 15	Horz	19-8	-0.13	100.6	206	100.7	138	66.1	279	+.199	1	-0.83	202	105.1	122	106.0	335	+20.35	9
170	South Florida	Amer	9-13	-0.14	100.8	200	101.0	147	66.8	247	+.049	73	+10.01	83	106.1	98	96.1	61	+2.23	185
171	Iowa St.	B12	2-22	-0.14	100.3	213	100.4	135	69.9	91	-.120	349	+17.29	12	111.6	11	94.3	15	+4.15	150
172	UMBC	AE	14-6	-0.15	100.6	203	100.8	139	67.5	208	-.013	214	-4.60	283	98.8	301	103.4	235	-3.40	264
173	Murray St.	OVC	13-13	-0.17	103.3	158	103.5	195	66.2	275	-.177	356	-5.03	290	99.6	280	104.7	295	-3.47	265
174	Eastern Kentucky	OVC	22-7	-0.56	101.0	197	101.5	160	74.8	2	+.085	26	-5.34	297	99.8	272	105.2	309	-7.97	307
175	Wake Forest	ACC	6-16	-0.64	101.3	191	101.9	169	67.0	241	-.109	345	+13.51	48	110.4	30	96.9	78	-17.91	327
176	UNLV	MWC	12-15	-0.66	103.7	143	104.4	217	66.1	281	-.037	261	+5.30	125	104.3	150	99.0	115	+13.13	33
177	James Madison	CAA	13-7	-0.69	103.5	151	104.2	210	71.8	36	-.048	278	-1.91	220	101.1	236	103.0	220	-0.26	220
178	Iona 15	MAAC	12-6	-0.78	100.2	217	101.0	146	67.7	199	+.030	107	-5.67	303	98.3	312	103.9	260	-0.54	225
179	Coastal Carolina	SB	18-8	-0.86	99.3	231	100.2	130	71.1	51	-.020	226	-5.02	289	99.8	274	104.8	301	-13.04	322
180	Sam Houston St.	Slnd	19-9	-1.06	101.3	193	102.3	179	70.9	57	+.092	20	-2.65	238	100.4	255	103.1	223	+15.53	19
181	Florida Atlantic	CUSA	13-10	-1.14	101.9	174	103.1	192	68.1	177	-.098	338	-1.50	212	101.2	232	102.7	209	-0.22	218
182	Gardner Webb	BSth	11-15	-1.18	104.5	130	105.6	246	66.7	252	-.165	355	-3.83	266	100.3	260	104.2	268	+12.76	41
183	Texas St.	SB	18-7	-1.23	99.6	228	100.8	141	62.4	354	+.072	41	-5.94	308	98.6	305	104.6	289	-7.87	306
184	Harvard	Ivy	0-0	-1.31	101.9	177	103.2	194	68.1	180	+.000	173	-99.00	348	0.0	348	200.0	348	-99.00	331
185	Bryant	NEC	15-7	-1.50	103.2	160	104.7	223	74.0	6	-.044	273	-7.65	330	98.2	314	105.9	328	+4.63	143
186	Siena	MAAC	12-5	-2.05	99.8	224	101.8	163	66.2	273	-.057	296	-7.28	325	96.7	332	104.0	262	-99.00	331
187	Hawaii	BW	11-10	-2.20	101.7	185	103.9	208	66.9	245	-.020	225	+0.65	186	101.8	220	101.1	150	-99.00	331
188	Rice	CUSA	15-13	-2.31	103.9	141	106.2	261	69.3	114	+.039	88	+2.38	162	102.1	207	99.7	131	-11.86	319
189	Montana	BSky	15-13	-2.35	98.8	239	101.2	154	65.7	299	+.009	149	+2.56	159	104.7	136	102.1	181	+19.82	10
190	Hofstra	CAA	13-10	-2.55	105.9	112	108.4	295	68.1	179	+.052	65	-1.31	210	101.6	223	102.9	216	+5.15	133
191	Fresno St.	MWC	12-12	-2.64	99.6	227	102.2	176	65.8	295	+.065	48	+4.63	129	104.5	142	99.9	132	-99.00	331
192	Southern Illinois	MVC	12-14	-2.89	100.0	219	102.8	188	66.2	274	+.075	37	+4.76	128	104.4	147	99.7	128	-4.30	274
193	Valparaiso	MVC	10-18	-2.94	96.6	275	99.5	123	67.0	239	-.028	247	+6.33	110	105.7	106	99.4	124	+5.09	135
