Rk	Team	Conf	W-L	AdjEM	AdjO	AdjD	AdjT	Luck	AdjEM	OppO	OppD	AdjEM
81	Furman	SC	25-7	+9.59	107.7	78	98.1	85	68.2	187	+.041	75	-0.81	170	102.9	132	103.8	207	+1.74	114
82	Akron 13**	MAC	24-7	+9.54	108.5	66	98.9	103	69.4	110	+.022	124	-1.21	180	101.3	224	102.5	151	-1.88	242
83	Boise St.	MWC	20-12	+9.40	107.0	88	97.6	81	69.1	133	+.025	115	+4.28	89	105.0	82	100.7	95	+1.32	135
84	North Carolina	ACC	14-19	+9.36	107.7	77	98.4	94	70.4	67	-.050	304	+10.39	24	107.9	17	97.5	33	+7.39	21
85	Nevada	MWC	19-12	+9.32	110.3	44	101.0	141	71.0	50	-.007	203	+2.68	106	104.3	97	101.6	115	+2.00	104
86	TCU	B12	16-16	+9.31	105.5	119	96.1	66	65.1	318	-.005	199	+9.71	32	105.6	64	95.9	6	-1.05	214
87	Oregon St.	P12	18-13	+8.93	110.9	39	102.0	165	65.6	305	-.002	191	+5.06	77	104.6	90	99.5	76	-5.88	334
88	SMU	Amer	19-11	+8.62	112.4	28	103.8	202	64.8	331	+.004	173	+2.60	107	102.2	169	99.6	80	-4.81	317
89	Iowa St.	B12	12-20	+8.35	109.6	48	101.2	147	69.9	90	-.092	337	+11.89	9	107.0	30	95.2	2	+2.61	84
90	Kansas St.	B12	11-21	+8.25	102.5	177	94.2	40	67.2	239	-.129	348	+10.83	19	106.4	40	95.5	4	+1.48	127
91	New Mexico St. 13**	WAC	25-6	+8.14	107.6	80	99.4	113	63.5	343	+.060	42	-4.86	261	99.7	284	104.6	254	+1.26	139
92	UNC Greensboro	SC	23-9	+8.12	103.7	160	95.5	58	67.8	210	-.009	208	-1.77	196	102.2	168	104.0	224	-1.46	228
93	Texas St.	SB	21-11	+7.91	106.3	101	98.3	93	65.2	312	-.050	303	-0.69	167	102.0	184	102.7	162	+0.28	173
94	DePaul	BE	16-16	+7.90	103.4	165	95.5	56	70.6	63	+.022	126	+10.11	28	108.1	12	98.0	41	-2.38	252
95	Duquesne	A10	21-9	+7.58	106.6	94	99.0	104	67.8	211	+.049	54	+0.52	133	102.8	138	102.3	137	-5.04	320
96	Georgia	SEC	16-16	+7.44	108.2	71	100.8	136	70.5	64	-.017	232	+8.15	43	106.9	34	98.7	59	+1.66	117
97	Missouri	SEC	15-16	+7.44	104.1	150	96.7	71	66.5	267	-.057	313	+7.22	55	106.0	52	98.8	61	+0.12	175
98	UNLV	MWC	17-15	+7.28	107.9	74	100.6	133	67.0	247	-.019	234	+3.75	92	104.6	89	100.9	96	+1.02	150
99	Colorado St.	MWC	20-12	+7.15	109.3	52	102.1	172	69.3	116	+.045	66	+2.91	104	104.4	93	101.5	112	+1.71	115
100	Stephen F. Austin 12**	Slnd	28-3	+7.00	104.1	152	97.1	75	71.8	39	+.042	73	-8.13	338	98.6	325	106.7	337	+0.55	162
101	Loyola Chicago	MVC	21-11	+6.87	103.7	159	96.8	72	65.3	311	+.006	167	-0.19	150	102.4	153	102.6	155	-3.32	281
102	Mississippi	SEC	15-17	+6.72	103.7	158	97.0	74	68.0	196	-.042	285	+6.58	63	106.1	48	99.5	77	-3.68	291
103	Wake Forest	ACC	13-18	+6.70	108.7	61	102.0	166	70.1	79	-.034	271	+8.52	38	106.0	55	97.4	31	+0.91	153
104	Miami FL	ACC	15-16	+6.39	107.7	79	101.3	149	68.3	180	+.034	92	+9.57	33	106.3	43	96.8	16	+1.07	145
105	Virginia Tech	ACC	16-16	+6.33	104.3	147	98.0	82	65.5	309	-.040	283	+6.34	67	105.3	74	99.0	68	-9.83	351
106	UC Irvine 14*	BW	21-11	+6.11	105.4	121	99.3	109	67.7	212	-.064	319	-2.29	212	101.1	230	103.4	192	+2.91	75
107	Bradley 14*	MVC	23-11	+6.09	106.8	92	100.7	134	67.1	244	+.036	89	-0.51	161	101.6	209	102.2	129	-4.10	303
108	Hofstra 14*	CAA	26-8	+6.06	108.7	62	102.6	187	67.9	202	+.064	39	-4.37	248	101.1	228	105.5	295	-4.39	308
109	Belmont 14*	OVC	26-7	+6.02	106.5	97	100.5	132	70.5	65	+.012	155	-7.08	324	99.0	314	106.0	315	-2.73	262
110	Harvard	Ivy	21-8	+5.69	104.7	137	99.0	105	68.8	148	+.039	80	-0.95	175	102.0	186	102.9	168	+0.30	168
111	Pittsburgh	ACC	16-17	+5.65	104.0	154	98.3	91	65.5	308	+.001	182	+7.32	53	105.4	71	98.1	44	-4.01	300
112	North Dakota St. 15*	Sum	25-8	+5.56	106.8	91	101.2	148	66.0	287	+.032	99	-3.91	239	101.8	193	105.7	308	-1.84	240
113	Western Kentucky	CUSA	20-10	+5.56	108.9	56	103.3	196	68.3	176	+.023	122	+0.85	126	102.3	161	101.4	106	+1.02	149
114	Utah	P12	16-15	+5.56	106.3	100	100.8	135	66.7	260	+.029	107	+8.33	39	107.1	29	98.8	60	+2.26	98
115	Temple	Amer	14-17	+5.49	100.1	217	94.6	47	70.3	73	-.052	307	+6.19	71	104.8	86	98.6	56	+2.93	73
116	Ball St.	MAC	18-13	+5.25	99.2	235	94.0	37	68.0	200	-.089	335	-2.22	208	101.1	226	103.4	190	-4.52	311
117	UCF	Amer	16-14	+4.88	103.5	162	98.6	98	67.8	208	+.002	179	+3.18	99	103.3	118	100.1	87	-3.56	286
118	Colgate	Pat	25-9	+4.73	107.2	86	102.5	182	68.5	168	+.020	132	-6.14	300	100.6	246	106.7	341	-0.89	209
119	South Dakota St.	Sum	22-10	+4.72	110.0	46	105.3	241	68.0	201	-.022	242	-4.79	259	100.7	242	105.5	291	-3.54	285
120	Pacific	WCC	23-10	+4.70	103.8	156	99.1	107	64.9	323	+.072	24	-1.29	182	101.9	190	103.2	179	-7.90	346
121	Missouri St.	MVC	16-17	+4.69	104.8	133	100.2	124	68.3	181	-.083	333	+0.84	127	103.0	127	102.2	132	-1.22	222
122	Indiana St.	MVC	18-12	+4.59	105.8	113	101.2	145	66.4	270	+.043	72	+2.19	112	103.7	110	101.5	108	+2.74	80
123	St. Bonaventure	A10	19-12	+4.37	106.6	95	102.2	174	65.7	301	+.052	49	+1.24	123	102.6	147	101.3	104	-0.71	200
124	Eastern Washington 15**	BSky	23-8	+4.32	105.4	120	101.1	142	73.1	18	+.121	4	-1.53	190	102.0	185	103.5	197	+3.14	71
125	South Florida	Amer	14-17	+4.29	100.2	214	95.9	63	64.9	324	-.047	297	+4.52	85	103.4	117	98.9	65	-2.74	263
126	Georgia St.	SB	19-13	+4.29	105.6	115	101.4	156	73.0	19	-.035	273	+0.56	132	102.7	142	102.2	130	+4.84	42
127	Washington St.	P12	16-16	+4.22	102.2	182	98.0	83	70.8	59	-.002	192	+4.53	84	103.6	112	99.1	70	-8.19	347
128	Kent St.	MAC	20-12	+4.06	106.1	105	102.1	167	68.9	143	-.011	214	-1.26	181	102.1	178	103.4	191	-3.61	289
129	Little Rock 15**	SB	21-10	+3.93	106.4	99	102.5	184	69.3	125	+.069	29	-0.59	162	102.1	180	102.7	156	+1.35	134
130	UT Arlington	SB	14-18	+3.87	102.3	180	98.4	95	67.7	214	-.130	349	+2.34	111	104.7	87	102.4	141	+11.60	8
131	Texas A&M	SEC	16-14	+3.77	101.0	203	97.2	77	64.5	334	+.098	10	+6.10	73	105.8	60	99.7	82	-3.20	278
132	Northwestern	B10	8-23	+3.61	104.9	131	101.3	150	66.7	259	-.087	334	+11.64	11	107.5	23	95.9	7	-2.56	258
133	Wright St.	Horz	25-7	+3.47	104.9	132	101.4	157	72.1	31	+.033	97	-6.80	315	99.7	286	106.5	332	-5.49	327
134	Georgia Southern	SB	20-13	+3.39	102.2	184	98.8	102	71.8	41	+.005	170	-0.35	157	102.9	133	103.3	181	+1.11	142
135	Oral Roberts	Sum	17-14	+3.34	108.2	70	104.9	231	70.4	68	-.103	341	-0.49	160	104.4	95	104.9	268	+12.03	6
136	Murray St.	OVC	23-9	+3.15	102.4	178	99.3	110	68.9	144	-.030	263	-7.75	329	99.1	311	106.8	342	-5.57	329
137	Montana	BSky	18-13	+3.08	103.2	169	100.1	123	68.2	185	+.019	137	-1.01	176	102.1	177	103.1	174	+5.25	35
138	New Mexico	MWC	19-14	+2.88	105.3	125	102.4	178	71.8	38	+.044	70	+1.50	118	105.0	80	103.5	198	-3.24	280
139	Pepperdine	WCC	16-16	+2.87	107.2	85	104.4	217	70.8	57	+.034	95	+3.22	97	104.3	96	101.1	100	+0.30	170
140	Winthrop 16*	BSth	24-10	+2.65	104.7	136	102.1	169	71.9	36	-.044	292	-8.04	336	99.9	274	107.9	351	+3.54	65
141	Penn	Ivy	16-11	+2.63	103.4	163	100.8	137	70.2	76	+.025	117	+0.42	134	102.6	148	102.1	128	+3.20	70
142	Northeastern	CAA	17-16	+2.19	105.4	123	103.2	192	65.9	291	-.113	345	-3.51	233	102.0	181	105.6	297	-2.89	269
143	Marshall	CUSA	17-15	+2.11	101.2	199	99.1	106	74.9	3	-.037	277	-0.16	149	102.8	139	103.0	169	+0.60	160
144	Northern Kentucky 15*	Horz	23-9	+2.11	102.0	191	99.8	120	65.7	304	+.074	20	-5.16	270	100.0	267	105.2	279	-0.21	185
145	Siena 16*	MAAC	20-10	+2.06	107.2	87	105.1	236	66.7	261	-.001	189	-5.42	277	98.3	329	103.7	205	+0.29	171
146	Valparaiso	MVC	19-16	+2.06	104.5	141	102.5	181	69.3	123	+.020	128	+1.39	120	103.0	128	101.6	116	+0.08	177
147	Chattanooga	SC	20-13	+1.87	106.6	93	104.8	225	67.0	248	+.025	114	-1.70	194	101.6	210	103.3	188	-3.57	287
148	Buffalo	MAC	20-12	+1.84	104.1	151	102.3	175	73.9	8	+.045	64	-0.62	164	102.4	155	103.1	172	-1.49	230
149	FIU	CUSA	19-13	+1.58	103.7	157	102.1	170	72.2	30	+.010	161	-0.82	171	101.6	212	102.4	145	-4.61	314
150	Princeton	Ivy	14-13	+1.50	107.0	89	105.5	243	66.3	274	-.025	251	-0.66	165	101.7	200	102.4	143	+0.27	174
151	Santa Clara	WCC	20-13	+1.22	102.6	176	101.3	154	71.6	42	+.049	52	-1.84	199	101.7	202	103.6	199	-11.52	352
152	Toledo	MAC	17-15	+1.14	106.3	102	105.1	237	68.1	193	-.057	312	-1.36	186	101.4	219	102.8	165	-2.00	243
153	California	P12	14-18	+1.10	101.5	195	100.4	130	65.2	315	+.090	11	+8.03	46	106.4	42	98.3	51	+1.84	108
154	Wofford	SC	19-16	+1.08	104.5	142	103.4	197	65.9	293	-.019	233	-1.03	178	102.3	163	103.3	185	-1.80	238
155	South Alabama	SB	20-11	+1.05	104.9	130	103.9	209	65.3	310	+.063	40	-1.01	177	102.0	182	103.1	171	-0.54	195
156	Western Carolina	SC	19-12	+1.04	107.3	83	106.3	263	71.5	43	+.049	53	-0.93	174	102.2	171	103.2	177	-1.67	232
157	Fresno St.	MWC	11-19	+1.03	105.1	127	104.1	214	64.2	338	-.117	347	+2.92	103	105.2	77	102.3	138	+0.40	165
158	Towson	CAA	19-13	+0.87	105.7	114	104.8	226	65.1	317	+.014	152	-2.19	207	102.5	149	104.7	259	+0.97	151
159	Boston University 16*	Pat	21-13	+0.78	103.3	166	102.6	186	66.3	272	+.002	177	-4.98	264	100.6	245	105.6	300	+0.04	180
160	UC Santa Barbara	BW	21-10	+0.76	106.1	106	105.3	242	64.5	335	+.022	125	-4.63	253	100.0	266	104.7	258	-2.90	270
161	Southern Utah	BSky	17-15	+0.70	98.8	240	98.1	86	69.3	118	-.063	317	-1.85	200	101.9	189	103.8	206	+2.51	91
162	Nebraska	B10	7-25	+0.64	102.0	190	101.3	152	73.1	16	-.047	299	+11.96	8	108.1	13	96.1	9	-1.05	215
163	Drake	MVC	20-14	+0.62	102.0	189	101.3	155	67.9	204	+.065	36	+0.39	135	102.9	134	102.5	147	-5.30	324
164	Charlotte	CUSA	16-13	+0.45	98.5	247	98.0	84	65.5	307	+.008	164	-1.31	183	102.0	183	103.3	189	-5.42	326
165	Massachusetts	A10	14-17	+0.43	102.9	174	102.5	185	68.6	161	+.012	153	+4.20	90	103.6	111	99.4	73	+1.15	141
166	North Florida	ASun	21-12	+0.37	112.0	31	111.6	324	69.4	111	+.034	93	-4.23	245	99.8	277	104.1	228	+6.98	22
167	Ohio	MAC	17-15	+0.36	103.6	161	103.3	195	68.0	195	-.010	212	-0.67	166	102.2	173	102.9	167	-1.18	219
168	Bowling Green	MAC	21-10	+0.33	104.3	146	104.0	210	70.1	81	+.142	1	-0.24	151	102.3	165	102.5	149	-2.44	254
169	Vanderbilt	SEC	11-21	+0.14	104.7	139	104.5	221	69.4	109	-.061	316	+5.97	75	105.9	58	100.0	85	-5.62	330
170	Charleston	CAA	17-14	+0.08	105.0	129	104.9	229	65.9	295	-.004	196	-1.32	184	102.8	135	104.2	233	+3.69	62
171	Old Dominion	CUSA	13-19	-0.02	98.3	249	98.3	92	66.4	268	-.091	336	+0.03	146	102.3	167	102.2	133	+1.39	131
172	Austin Peay	OVC	21-12	-0.02	106.9	90	107.0	275	67.8	209	+.032	100	-5.29	273	100.1	264	105.4	284	+3.47	67
173	Portland St.	BSky	18-14	-0.03	108.8	57	108.8	306	71.8	40	-.000	183	-1.81	197	101.5	217	103.3	184	+0.30	169
174	George Mason	A10	17-15	-0.04	101.3	197	101.3	153	67.0	246	+.056	44	+0.32	138	102.4	160	102.0	125	-6.46	341
175	Appalachian St.	SB	18-15	-0.27	99.9	220	100.2	127	67.2	240	+.041	77	+0.64	130	103.1	126	102.4	146	+1.61	121
176	St. Francis PA	NEC	22-10	-0.32	107.6	81	107.9	290	68.9	138	+.037	86	-6.85	317	99.0	312	105.9	314	+0.03	181
177	South Dakota	Sum	20-12	-0.36	108.6	63	108.9	307	70.0	85	+.011	159	-3.99	241	101.4	221	105.4	286	-2.78	268
178	Southern Illinois	MVC	16-16	-0.41	98.2	252	98.6	99	64.2	337	-.002	190	+0.28	142	102.8	140	102.5	148	-3.73	293
179	Boston College	ACC	13-19	-0.68	99.6	228	100.3	128	69.3	120	+.065	38	+8.02	47	106.0	56	97.9	40	-1.74	237
180	Delaware	CAA	22-11	-0.78	105.6	116	106.4	265	68.3	182	+.074	21	-4.18	243	101.4	222	105.6	299	-5.78	332
181	La Salle	A10	15-15	-0.81	99.6	226	100.4	129	69.1	131	+.057	43	+1.36	121	102.8	136	101.5	109	-3.54	284
182	Northern Illinois	MAC	18-13	-1.03	99.8	222	100.8	138	64.8	329	+.044	68	-2.25	209	101.7	204	104.0	220	-5.93	335
183	Sacramento St.	BSky	16-14	-1.10	97.1	268	98.2	87	63.9	340	-.026	252	-2.36	214	101.7	201	104.1	230	-0.32	189
184	Abilene Christian	Slnd	20-11	-1.14	99.1	239	100.2	126	68.4	172	-.023	245	-7.05	323	99.6	292	106.6	335	+5.58	33
185	Tulane	Amer	12-18	-1.15	101.9	192	103.1	191	68.7	154	-.014	225	+3.24	96	102.8	137	99.6	79	-5.36	325
186	Radford	BSth	21-11	-1.17	105.6	118	106.8	272	64.3	336	+.026	112	-5.96	293	100.9	238	106.8	343	+7.52	19
187	Rider	MAAC	18-12	-1.19	100.9	204	102.1	171	71.1	49	+.036	90	-5.29	272	98.3	330	103.6	202	-0.94	210
188	UTEP	CUSA	17-15	-1.28	96.9	273	98.2	89	67.5	224	-.005	197	-0.61	163	101.7	199	102.4	140	+1.55	125
189	UAB	CUSA	19-13	-1.32	100.8	205	102.1	173	65.7	302	+.048	57	-2.46	216	100.1	259	102.6	154	-5.65	331
190	Coastal Carolina	SB	16-17	-1.33	104.8	134	106.2	261	72.8	26	-.033	270	-0.29	154	102.3	166	102.6	152	-3.87	295
191	Florida Atlantic	CUSA	17-15	-1.66	99.7	225	101.3	151	68.8	146	-.001	188	-1.38	188	101.4	223	102.7	163	-3.81	294
192	Stony Brook	AE	20-13	-1.74	97.7	260	99.4	111	69.8	92	+.021	127	-4.66	255	99.2	305	103.8	211	+1.61	119
193	Nicholls St.	Slnd	21-10	-1.82	99.7	223	101.5	158	68.7	158	+.050	51	-6.25	303	99.9	269	106.2	322	+11.95	7
